BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,EdgeCount,Indegree,NeighborhoodConnectivity,Outdegree
1.176539253,0.405997895,0.11162465,94,60,172.9764706,34
0.088926016,0.29531828,0.114141414,55,51,207.9454545,4
0.001175785,1,0.143678161,58,57,200.8965517,1
0.100942092,0.331852064,0.101295097,48,41,199.4893617,7
0.575844141,0.342253105,0.108784364,101,82,173.2680412,19
2.56735188,0.435969868,0.098353736,223,81,145.705314,142
1.095355267,0.417568543,0.101205857,226,58,136.125,168
1.649983504,0.400657667,0.136940654,156,77,166.673913,79
0.481394969,0.379259502,0.138228438,69,29,149.8787879,40
0,0,0.101948052,56,56,186.2857143,0
0.531020441,0.401839958,0.105769231,108,53,176.25,55
0.051390465,0.314837481,0.124537282,63,61,209.1612903,2
0.724940152,0.307886687,0.092076503,62,57,191.0655738,5
1.012712555,0.385769038,0.167305062,90,64,187.5232558,26
0.919340961,0.313176407,0.139393939,67,60,174.1060606,7
0,0,0.105235325,62,62,205.8387097,0
0,0,0.104753962,110,110,183.3818182,0
0.272051404,0.301471546,0.103783784,75,65,206.3733333,10
0.001133383,1,0.10391363,39,38,183.4358974,1
1.394252908,0.402608696,0.119263047,130,49,149.5645161,81
0,0,0.167283951,81,81,209.4320988,0
2.223482097,0.364165487,0.100730241,98,83,165.4639175,15
0.004380035,1,0.121082621,27,26,184.7777778,1
0,0,0.125,17,17,183.9411765,0
0,0,0.120392157,51,51,210.5294118,0
0,0,0.175,16,16,247.875,0
0,0,0.092090395,60,60,156.2,0
0.399065873,0.31077997,0.12247191,90,81,212.2222222,9
1.909133688,0.375141792,0.096930847,148,88,163.7708333,60
0.701917324,0.310404934,0.065656566,46,43,149.5555556,3
0.805231674,0.334924769,0.104684685,78,54,159.7333333,24
0,0,0.070464425,94,94,182.0106383,0
0.338503552,0.310988716,0.109724613,84,65,188.8928571,19
0,0,0.12173913,46,46,240.7608696,0
0,0,0.127659574,48,48,254.5833333,0
0,0,0.102216749,29,29,175.6206897,0
0.007694502,0.237972862,0.100526008,59,58,193.0508475,1
0,0,0.104684685,75,75,179.6266667,0
0,0,0.093313859,79,79,178.3544304,0
0,0.416996759,0.035878447,89,0,113.4382022,89
0.73611711,0.406925646,0.050915751,107,24,81.92380952,83
0.794028443,0.342912161,0.084643427,136,117,151.112782,19
0,0,0.165098039,51,51,204.9019608,0
0,0.21967182,0,1,0,40,1
0,0.219734345,0.5,3,0,20.66666667,3
0,0.21967182,0,1,0,40,1
0,0.380420499,0.138333333,25,0,133.52,25
1.711196572,0.393506714,0.071290323,127,41,146.176,86
2.352176139,0.42461482,0.099815838,195,75,136.3149171,120
0.080177394,0.326378119,0.152653061,50,37,205.2,13
7.32E-04,1,0.125,16,15,160.125,1
0.78326453,0.404155028,0.126969697,105,54,185.38,51
0,0,0.119445772,92,92,175.0434783,0
0,0,0.136363636,11,11,226.3636364,0
0.089346956,0.379011133,0.179943101,41,23,186.3947368,18
0,0,0.071428571,8,8,232.875,0
0,0,0.130128205,40,40,215.325,0
0.124760068,0.258053729,0.11683278,43,40,166.2325581,3
0.081104562,0.302101005,0.063909774,57,53,168.1754386,4
1.094246363,0.32977208,0.160816327,53,43,195.02,10
0,0.423322976,0.059968354,80,0,120.9625,80
0,0,0.1,5,5,94,0
0.077858336,0.340491249,0.079310345,30,13,111.4333333,17
0.28912853,0.296263117,0.088319088,27,23,118.5555556,4
0.022588688,0.347702013,0.144736842,21,14,191.85,7
0,0,0.099264706,17,17,224.8235294,0
0.00216119,1,0.165343915,28,27,200.2857143,1
0,0.279069767,0.083333333,4,0,84.75,4
0,0.266666667,0.022222222,10,0,48.1,10
0,0.247886118,0,2,0,22.5,2
0,0.42009795,0.025252525,99,0,108.2929293,99
0.158927637,0.314324508,0.071428571,28,27,182.1785714,1
0.654661977,0.385576282,0.085154062,90,39,137.9176471,51
0.184094292,0.314281835,0.071635611,70,65,169.4,5
0.123950975,0.341294413,0.135964912,57,42,182.0526316,15
0.015571654,0.288653367,0.13908046,30,28,243.8333333,2
0,0,0.126134301,58,58,208.7241379,0
1.238146196,0.343217198,0.077225673,72,60,152.9285714,12
0.753765005,0.330195407,0.082142857,57,43,145.4642857,14
0.041743941,0.263877807,0.110336818,42,38,175.5,4
0.048034409,0.296452811,0.096031746,36,28,181.9722222,8
1.079380028,0.317819879,0.122077922,56,46,160.9464286,10
3.819268978,0.396675805,0.100740685,182,104,146.4085366,78
0,0,0.068181818,12,12,191.75,0
0,0,0.16374269,19,19,190.3157895,0
0,0,0.071428571,7,7,170,0
0,0,0.072727273,11,11,110.1818182,0
0,0,0.133597884,28,28,208.5,0
0,0,0.095238095,15,15,211.8,0
0,0,0.053030303,12,12,133.3333333,0
0.027244234,0.283631463,0.1125,16,12,162.3125,4
0.002627389,1,0.143010753,31,30,216.9677419,1
0,0,0,4,4,175.75,0
0.890058998,0.335507246,0.094760759,90,50,125.1149425,40
1.860181135,0.343522778,0.069191211,95,68,115.6989247,27
0,0,0.137634409,31,31,198.9032258,0
0,1,0,1,0,29,1
0,0.380482997,0.067097027,72,0,74.58333333,72
0,0.347278453,0.061561562,37,0,70.48648649,37
0,1,0,1,0,29,1
0,0.349163275,0.041666667,25,0,75.4,25
0,0.421014361,0.051132464,94,0,101.5,94
0.034883562,0.295695491,0.199346405,19,16,231.6111111,3
0.002890529,0.228641975,0.071428571,7,6,125.5714286,1
0,0.358513932,0.055555556,18,0,112.9444444,18
6.916272281,0.469193352,0.057910126,375,63,117.3268698,312
0,0,0.101568627,51,51,188.8235294,0
0,0.299689441,0,1,0,72,1
0,0,0.072617946,47,47,161.5957447,0
0.00320532,0.281732993,0.120879121,14,12,128.8571429,2
0,0.276174577,0,1,0,107,1
2.921001384,0.357860566,0.075154321,81,53,134.382716,28
0.002841503,0.270696913,0.172727273,11,9,190.8181818,2
0.903808496,0.361323552,0.101216717,111,30,107.6915888,81
0.003633048,1,0.142460685,47,46,178.9787234,1
0.118253969,0.273188577,0.136363636,11,7,198.4545455,4
0,0,0.092800374,93,93,155.0645161,0
0,0,0.060606061,12,12,107.25,0
0.029767307,0.280334221,0.11453202,29,25,144.6206897,4
0.001954989,0.26600023,0.155555556,10,9,158.3,1
0,0,0.345454545,11,11,206.5454545,0
0,0,0,1,1,81,0
0.018635034,0.256140739,0.107843137,18,15,152.3888889,3
0,0,0.080193237,46,46,169.7173913,0
0,0.296542894,0,4,0,56.25,4
0,0.404259033,0.093023256,44,0,124.5454545,44
0.045639449,0.355825392,0.128787879,46,7,107.3777778,39
0,0.296618852,0.214285714,7,0,70.57142857,7
0,0.18996063,0,1,0,19,1
0,0.18996063,0,1,0,19,1
0,0.354507883,0.052419355,32,0,94.71875,32
0,0,0.053571429,8,8,140.625,0
0,0,0.023809524,7,7,125.2857143,0
0,0.286740126,0.083333333,4,0,30.75,4
0,0,0,5,5,5.4,0
0,0.274310079,0.166666667,3,0,47.33333333,3
0.051155785,0.250189128,0.12605042,35,34,219.9714286,1
0,0.436733924,0.084432894,123,0,137.8130081,123
1.223873619,0.349381225,0.127030812,86,62,199.9058824,24
1.811087974,0.441625334,0.077894779,228,47,147.0625,181
0.465095456,0.404366812,0.133526384,114,57,172.7321429,57
0.885360289,0.41295041,0.132836588,154,86,168.95,68
0.282969166,0.312837838,0.119479734,58,56,194.8103448,2
0.953732001,0.384871155,0.134981685,112,60,159.6095238,52
0,0,0.142354683,74,74,181.3243243,0
0,0,0.089710884,49,49,147.0204082,0
0,0,0.081646424,39,39,195.6666667,0
0.004802927,0.264965091,0.159104658,58,55,219.5,3
0,0,0.239750446,34,34,233.5882353,0
0,0.483911408,0.0381759,334,0,95.9760479,334
0.010794733,1,0.10989011,14,13,138.5714286,1
0.633431293,0.363308223,0.07259887,60,31,122.7666667,29
0.725597517,0.427832194,0.115731874,88,20,182.6860465,68
0,0,0.222222222,10,10,229.1,0
2.165405601,0.375689711,0.104021115,115,94,163.6578947,21
0,0,0.121428571,21,21,215.047619,0
0.748699675,0.318738813,0.151206637,53,34,177.7307692,19
0,0,0.14439946,39,39,220.2564103,0
0,0.216651076,0,1,0,20,1
0,0.392808684,0.086317136,69,0,103.2463768,69
0,0.37294686,0.087719298,39,0,91.15384615,39
0,0.296923077,0.026315789,19,0,70,19
0.379082944,0.394647119,0.111489776,81,39,201.0253165,42
1.158817206,0.396947874,0.104891377,128,80,183.504065,48
0,0,0.076719577,28,28,228.4285714,0
0,0.344848124,0.073529412,17,0,82.29411765,17
0,0.393008654,0.029699511,54,0,103.4814815,54
0,1,0,3,0,131.3333333,3
0,0.445470283,0.0442964,93,0,128.4946237,93
1.052457722,0.371768107,0.118921776,46,39,196.7045455,7
1.007559475,0.369454197,0.075757576,80,36,145.7692308,44
2.693134749,0.421675774,0.070588894,243,53,115.9051724,190
0.128538546,0.305288145,0.160365854,42,24,188.7804878,18
0.170057082,0.293409379,0.103658537,42,39,167.5121951,3
0,0,0.013888889,9,9,87.44444444,0
0,0,0.087820513,40,40,186,0
0.001937977,1,0.064971751,60,59,147.1666667,1
0,0,0.097452935,43,43,176.627907,0
0,0,0.065546218,35,35,164.5428571,0
0,0.262942779,0,4,0,163,4
0,0.307978723,0,5,0,110.6,5
0,0.38950555,0.066066066,37,0,103.1891892,37
7.89E-06,0.326059412,0.166666667,4,1,203.75,3
1.615863907,0.442892673,0.094903191,254,54,138.8729508,200
0,1,0,1,0,175,1
0,1,0,1,0,175,1
0,1,0,2,0,110,2
0,0.325830051,0.172727273,11,0,82,11
0,1,0,1,0,175,1
0,1,0,1,0,175,1
0,0.314673913,0.025735294,17,0,84.35294118,17
0.006645502,0.234596676,0.142063492,36,34,207.0833333,2
0,0.302507837,0.051282051,13,0,96.53846154,13
0,1,0,1,0,175,1
0,0.34260355,0.10952381,21,0,98.04761905,21
0,0.293461733,0.1,6,0,85.16666667,6
0,0.38433455,0.155913978,31,0,176.483871,31
0.363696506,0.353219408,0.083455774,84,49,143.746988,35
0,0.340939202,0.083333333,12,0,96.58333333,12
0,1,0,1,0,175,1
0,1,0,1,0,175,1
0,0.310455764,0.066666667,6,0,106.6666667,6
0,0.322293348,0.077777778,10,0,116.6,10
0,1,0,1,0,175,1
0,0.371570672,0.141625616,29,0,116.0689655,29
0,0.419793366,0.05,100,0,95.2,100
0,0,0.128947368,20,20,111.8,0
0.186281619,0.333765859,0.07977208,28,14,117.0740741,14
0.155217389,0.28422345,0.126373626,14,11,159,3
0.002174772,0.320237931,0.072727273,11,7,89.81818182,4
0.252584737,0.340491249,0.129166667,16,15,179.25,1
0,1,0,1,0,18,1
0,0.310622318,0.166666667,10,0,73.9,10
0.172091434,0.358859092,0.083333333,12,8,242.6666667,4
0,0.322877457,0.076023392,19,0,53,19
0,0,0.098039216,18,18,148.7222222,0
0,0.292572006,0,1,0,230,1
0,0.357849197,0.15,5,0,187,5
0,0.320110574,0,2,0,252,2
0,0.301523239,0.166666667,4,0,117.5,4
0,0.301444748,0.5,3,0,161.3333333,3
0,0.306430273,0.054545455,11,0,49.81818182,11
0,0.372826787,0.06122449,50,0,90.22,50
1.959214175,0.385319574,0.086546027,126,51,132.2983871,75
0,0.292572006,0,1,0,230,1
0,0.292572006,0,1,0,230,1
0,0.29260897,0.5,2,0,211,2
0,0.375303841,0.029878049,41,0,109.6585366,41
0.081104235,0.347284728,0.146530612,50,29,189.68,21
0,0,0.087082729,53,53,146.0377358,0
0,0.292572006,0,1,0,230,1
0,0.294994268,0,3,0,109.3333333,3
0,0.292572006,0,1,0,230,1
0,0.295408163,0.166666667,3,0,120,3
0,0.235031459,0,1,0,32,1
0,0.344642857,0.026666667,25,0,65.72,25
0,0,0.1,6,6,87.5,0
0,0.330857143,0.066666667,10,0,73.6,10
0,0.313651138,0.2,6,0,92.83333333,6
0.772968131,0.213639719,0.078461538,26,25,130.3846154,1
4.192039825,0.391179453,0.082136015,153,78,122.5241379,75
0,0,0.097926694,74,74,175.6081081,0
0,0,0.115384615,14,14,160.1428571,0
0,0.355487337,0.054112554,22,0,104.7272727,22
0.212248871,0.319839735,0.093061224,51,48,204.3,3
1.042247537,0.258485931,0.081447964,52,51,199.4615385,1
0,1,0,1,0,192,1
0,0.379858947,0.031182796,31,0,106.7419355,31
0.02252319,0.28675833,0.205645161,32,29,208.09375,3
0,0,0.067460317,64,64,153,0
0,0.30469675,0.08974359,13,0,73,13
0,1,0,1,0,192,1
0,0.292535051,0.166666667,3,0,117.6666667,3
0,0.382556987,0.079310345,30,0,103.7666667,30
0,0.349321267,0.21978022,14,0,116.5,14
1.00998632,0.347702013,0.068940493,56,48,134.490566,8
0,0.285890631,0,7,0,42.57142857,7
0,0.240873635,0,2,0,39.5,2
0,0.409911504,0.068831169,56,0,128.3035714,56
0.002427346,0.236538265,0.154545455,11,9,202.0909091,2
0,0.304536489,0.125,8,0,95.5,8
1.502858662,0.265299106,0.067982456,96,95,182.6354167,1
0,0.283927915,0,2,0,45,2
0,0.291724399,0.166666667,7,0,51.71428571,7
0,0.243712512,0,1,0,23,1
0,0.243712512,0,1,0,23,1
0,0.243712512,0,1,0,23,1
0.038119652,0.382493807,0.111861862,37,2,151.6756757,35
2.680587916,0.452856025,0.072723093,301,49,123.7638889,252
0.533928401,0.397903059,0.118890555,121,53,148.4310345,68
0,0,0.105072464,24,24,157,0
0,0,0.108695652,23,23,174.7826087,0
0,1,0,1,0,158,1
0,0.297227926,0.066666667,6,0,78.66666667,6
0,0.278432315,0,3,0,121.3333333,3
0,0.288382518,0.1,5,0,82.8,5
0,0.321309656,0.055555556,10,0,75.6,10
0,1,0,1,0,158,1
0.814997774,0.273608321,0.058608059,93,89,149.3736264,4
0,0,0,2,2,54.5,0
0.769378669,0.406354222,0.105174292,141,48,143.3602941,93
0.738245581,0.351823708,0.097474747,45,29,174,16
0,0.345362362,0.061904762,15,0,104,15
0,0.293796778,0.5,3,0,79,3
0.191096382,0.29229798,0.071428571,15,9,127.4666667,6
0.009759066,0.299056969,0.166666667,6,5,148.1666667,1
0,0,0.101666667,25,25,107.24,0
1.070962511,0.377712514,0.086011489,116,48,138.6842105,68
2.102007465,0.392838961,0.094454157,150,82,149.5833333,68
2.248728776,0.404013962,0.095855291,124,60,148.2689076,64
1.804502083,0.421906324,0.082417927,185,46,129.5027933,139
0.45606249,0.331614382,0.119461698,73,59,168.3,14
0.562748411,0.276088253,0.054040404,45,40,133.6,5
0.006599369,1,0.084345479,39,37,181.4871795,2
0,0.280149994,0.1,5,0,67.2,5
0,0.3097499,0.071428571,7,0,105.7142857,7
0,1,0,1,0,43,1
3.35E-04,0.301236174,0.28030303,12,11,238.3333333,1
0.828322416,0.393908457,0.115085209,107,77,182.5918367,30
0.263063437,0.321751216,0.115458937,47,46,212.7391304,1
0.118196197,0.301236174,0.143939394,12,10,254.6666667,2
0.049791045,0.305893235,0.147474747,45,38,247.6888889,7
0.013069956,1,0.130612245,50,49,228.96,1
0.039251794,0.301040312,0.11877551,51,47,201.98,4
0,0,0.069444444,9,9,108.1111111,0
1.098620918,0.405713284,0.120260977,114,50,192.2616822,64
0.001149744,0.350385954,0.170833333,16,3,125.875,13
0.208693781,0.30229825,0.201902748,44,41,227.3863636,3
7.860626877,0.444423114,0.064214425,186,63,143.2569832,123
0,0,0.119047619,21,21,172.4285714,0
2.294839855,0.426021347,0.073079365,129,39,151.5396825,90
0.458296412,0.359193173,0.140664962,73,54,216.3333333,19
0,0,0.19047619,7,7,301.8571429,0
0.062920394,0.322199026,0.09653092,52,40,178.5576923,12
0.641011741,0.277677822,0.118518519,58,54,161.7818182,4
0,0.443848218,0.04951074,227,0,75.79295154,227
0,0.418126016,0.059125085,77,0,104.6233766,77
0,0.303260443,0,3,0,96.33333333,3
0,0.269678621,0.023809524,7,0,75.85714286,7
0,0.218738194,0.166666667,3,0,97.66666667,3
2.26412024,0.363650644,0.07847128,67,51,168.5671642,16
0.328840046,0.340091083,0.108074534,73,60,203.4428571,13
0,0,0.087912088,14,14,174.8571429,0
0,0,0.3,15,15,340.4,0
3.890101863,0.409952187,0.09453294,245,132,153.1858407,113
0.361705511,0.327950135,0.114509804,53,39,219.2352941,14
0,0,0.15254902,51,51,232.0196078,0
0,0,0.166666667,6,6,349.6666667,0
0,0,0.133333333,6,6,273.5,0
0.001120992,1,0.047619048,7,6,140.2857143,1
0.836880886,0.307845745,0.09760274,74,63,181.0273973,11
0.012810489,0.261966731,0.144444444,36,32,214.5555556,4
0.453362093,0.261493279,0.079887218,58,54,166.7017544,4
0.017707,1,0.091733871,32,31,210,1
0,0.293424553,0.2,6,0,88.5,6
0,0.281443675,0,1,0,98,1
0,0.281443675,0,1,0,98,1
0,0.3251439,0.106060606,12,0,87.33333333,12
0,0.291797909,0.166666667,4,0,91,4
0,0.342400946,0.125,8,0,107.125,8
0,0.340138053,0.196428571,8,0,119.25,8
0,0.342755661,0.083333333,13,0,100.3076923,13
0,0.291247485,0.5,2,0,111.5,2
0,0.379983593,0.023188406,46,0,108.2826087,46
0.002834668,1,0.078571429,21,20,191.6190476,1
0.210596783,0.335361437,0.151306241,57,47,176.0566038,10
0,0,0.165517241,30,30,199.6666667,0
0,0,0.126373626,14,14,107.5,0
0,0,0.138888889,9,9,139.6666667,0
0,0.37008629,0.074193548,31,0,131.9032258,31
0.29250876,0.322288737,0.12,76,45,168.32,31
0,0,0.117647059,34,34,217.1470588,0
0,0.246382979,0,1,0,42,1
0,0.355378242,0.070114943,30,0,80.8,30
0,0,0.2,10,10,167,0
0.167635765,0.254591444,0.090909091,12,10,143.3333333,2
0,0,0.243589744,13,13,218.3846154,0
0,0.278532772,0.5,2,0,81,2
0,0.269364969,0.166666667,4,0,75.5,4
0,0.274798291,0,3,0,64.33333333,3
0,0,0.118461538,26,26,188.3076923,0
0,0.339241248,0.166666667,9,0,101.8888889,9
1.347172909,0.373869509,0.115358478,112,87,167.3944954,25
0.385261901,0.35327331,0.095295376,90,53,141.7011494,37
0,0,0.138528139,22,22,188.3181818,0
0,0,0.246323529,17,17,239.8823529,0
0.300868408,0.350385954,0.159887006,60,40,200.7333333,20
0.028194832,0.340741831,0.058823529,18,11,147.5555556,7
0,0,0.263888889,9,9,282,0
0,0.330999,0.118181818,11,0,130.8181818,11
0,0.267313019,0,1,0,59,1
0,0.294244696,0.083333333,9,0,55.44444444,9
0,0.298492074,0.1,6,0,82.5,6
0,0.281649033,0,2,0,55,2
0,0.336481186,0.095238095,21,0,121.3333333,21
0,0.325692589,0.021978022,14,0,75.85714286,14
0,0.287701863,0.142857143,8,0,58.75,8
0,0.337560122,0.065934066,14,0,83.57142857,14
0,1,0,1,0,45,1
0,0.255291005,0.1,5,0,88,5
0,0,0.096518177,63,63,179.4920635,0
0.288609212,0.28183589,0.077389277,66,62,155.0606061,4
0,0,0.128571429,35,35,199.0285714,0
0,1,0,3,0,20,3
0,1,0,1,0,28,1
0,0.382304391,0.090840841,37,0,108.2972973,37
0,0.332043011,0.5,3,0,190.3333333,3
0,0.226503667,0,2,0,49,2
0,0.226437231,0,1,0,86,1
0,0.331235698,0.063636364,11,0,102.6363636,11
0,0.308553157,0.1375,16,0,71.875,16
0,0.396507447,0.063131313,45,0,140.1777778,45
1.649711768,0.437370111,0.122952211,170,67,156.4480519,103
0,0.226437231,0,1,0,86,1
0,1,0,1,0,19,1
0,0.38265896,0.036585366,42,0,117.7857143,42
1.096140387,0.334103045,0.07295082,62,54,160.442623,8
0.016522085,1,0.115384615,39,38,183.4615385,1
0.787188637,0.351289833,0.130312751,88,66,173.0229885,22
0,0,0,2,2,21.5,0
0.68304288,0.346868445,0.124304267,102,61,149.2424242,41
0,0,0.125615764,29,29,187.5172414,0
0,0,0.066456868,74,74,142.3378378,0
0,1,0,1,0,50,1
0,0.315789474,0.166666667,7,0,92.28571429,7
0,0,0.177777778,10,10,215.9,0
0,0.263062244,0.033333333,6,0,75.33333333,6
0,0.322472849,0.053030303,12,0,83.75,12
0,1,0,1,0,50,1
0,0.302824268,0.45,5,0,76,5
0.437739694,0.300688401,0.086574074,81,79,200.7777778,2
0.198266191,0.3492758,0.115079365,64,42,176.5,22
0,0,0.082284382,66,66,134.5454545,0
0.898617953,0.373628147,0.133494635,102,68,190.9795918,34
0.273250288,0.338252484,0.129288274,64,48,202.8412698,16
0,0,0.082512315,29,29,228.1034483,0
0,0,0.108879493,44,44,193.75,0
2.167464579,0.413024086,0.08105491,138,63,163.8045113,75
0,0,0.039215686,18,18,111.8888889,0
0,1,0,1,0,50,1
0,1,0,2,0,33.5,2
0,0.309625668,0.133333333,6,0,71.5,6
0,1,0,1,0,50,1
0,1,0,1,0,50,1
0,0.273274336,0.166666667,3,0,62,3
0,0.278231619,0,2,0,45,2
0,0.240798503,0,1,0,50,1
0,0.307243301,0.142857143,7,0,97.28571429,7
0,0.323102679,0.1,6,0,91.33333333,6
1.427770697,0.384232365,0.067111111,129,63,132.4444444,66
1.50625562,0.309574753,0.061170213,48,46,152.0208333,2
0.685315527,0.30404518,0.103603604,37,35,197.6756757,2
0.48540317,0.357087768,0.073701299,56,26,127.5714286,30
1.5853995,0.350173953,0.095024876,137,58,128.6148148,79
0,0,0.176344086,31,31,198.5483871,0
0.768367642,0.387902145,0.097425743,104,29,122.8316832,75
0,0,0.069069069,37,37,152.972973,0
0.654662878,0.364452141,0.13556338,75,31,157.0138889,44
0.091294418,0.248363909,0.067552602,43,41,133.8604651,2
0.311027417,0.340391119,0.115384615,26,14,168.4230769,12
0.427122395,0.310113865,0.13372549,52,43,198.9411765,9
0,0,0.150769231,26,26,234.6923077,0
0.650348915,0.249005055,0.022058824,17,15,124.3529412,2
0.001649898,0.255406002,0.066666667,7,6,96.33333333,1
0,0,0.179738562,18,18,250.0555556,0
3.068358832,0.344647908,0.07524726,92,68,128.7701149,24
0.261467005,0.191101205,0.132086499,59,57,191.8644068,2
0,0,0.080943571,47,47,186.1276596,0
0,0.334102712,0.064634146,41,0,49.80487805,41
0,0.278633301,0,5,0,39.4,5
0.0163085,0.335361437,0.141025641,13,2,112.6923077,11
5.34575337,0.388097234,0.07565758,224,110,128.995122,114
0.51277092,0.212132319,0.169365722,39,37,209.6153846,2
0,0,0.122131148,61,61,223.6721311,0
0,0.210737034,0.066666667,6,0,77,6
0,0.269553073,0,1,0,44,1
0,0.269553073,0,1,0,44,1
0,0.284485935,0,1,0,96,1
